Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile	Predicted relative KD
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-1-5p	2	3099	3105	-0.020	51	-0.004	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-1-5p	3	2119	2126	-0.030	72	-0.009	56	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-1-5p	3	6159	6166	-0.046	83	-0.009	57	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-2-5p	1	2393	2399	-0.035	79	-0.010	64	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-2-5p	1	4495	4501	-0.115	95	-0.022	80	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-2-5p	1	6308	6314	-0.174	97	-0.033	86	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-2-5p	2	1817	1823	-0.020	51	-0.006	52	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-2-5p	2	3099	3105	-0.020	51	-0.004	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-2-5p	3	2119	2126	-0.030	71	-0.009	56	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-2-5p	3	6159	6166	-0.038	80	-0.007	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-153-3p	2	6054	6060	-0.135	79	-0.026	56	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-154-3p	1	676	682	-0.019	52	-0.005	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-154-3p	1	916	922	-0.010	38	-0.003	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-154-5p	2	4821	4827	-0.037	49	-0.007	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-16-1-3p	1	3684	3690	-0.041	61	-0.008	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-16-1-3p	1	6431	6437	-0.010	26	-0.002	34	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-16-2-3p	2	3775	3781	-0.020	41	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-16-2-3p	2	6819	6825	-0.020	41	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-16-2-3p	2	7168	7174	-0.020	41	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-16-2-3p	3	2516	2523	-0.030	60	-0.009	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-17-5p	2	4062	4068	-0.087	85	-0.017	73	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-181a-5p	1	185	191	-0.059	64	-0.017	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-181a-5p	1	4656	4662	-0.086	73	-0.016	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-181b-5p	1	185	191	-0.059	64	-0.017	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-181b-5p	1	4656	4662	-0.086	73	-0.016	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-181c-5p	1	185	191	-0.047	60	-0.014	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-181c-5p	1	4656	4662	-0.062	66	-0.012	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-181d	1	185	191	-0.047	59	-0.014	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-181d	1	4656	4662	-0.074	69	-0.014	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-182	1	3218	3224	-0.070	54	-0.014	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-183-3p	1	4931	4937	-0.010	42	-0.002	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-183-5p	1	1366	1372	-0.038	58	-0.011	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-183-5p	2	3900	3906	-0.070	72	-0.014	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-185-5p	1	3418	3424	-0.085	65	-0.016	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-185-5p	1	5332	5338	-0.076	62	-0.015	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-185-5p	3	4959	4966	-0.036	39	-0.007	29	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-186-3p	1	1866	1872	-0.035	70	-0.010	63	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-186-3p	1	2571	2577	-0.010	47	-0.003	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-186-3p	1	4174	4180	-0.018	55	-0.004	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-186-5p	1	6650	6656	-0.044	92	-0.009	73	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-188-3p	1	4702	4708	-0.010	30	-0.002	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-18a-5p	1	5736	5742	-0.076	76	-0.015	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-18b	1	5736	5742	-0.076	76	-0.015	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-190a-3p	2	6603	6609	-0.020	45	-0.004	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-1911-3p	2	1877	1883	-0.020	22	-0.006	33	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-1911-3p	3	4858	4865	-0.183	90	-0.034	61	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-192-3p	2	3436	3442	-0.030	33	-0.006	31	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-192-3p	2	5319	5325	-0.036	38	-0.007	32	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-193a-5p	1	5633	5639	-0.010	15	-0.002	24	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-193b-5p	1	3330	3336	-0.091	56	-0.018	40	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-194-5p	2	1428	1434	-0.087	71	-0.025	59	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-195-3p	2	3775	3781	-0.020	41	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-195-3p	2	6819	6825	-0.020	41	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-195-3p	2	7168	7174	-0.020	41	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-195-3p	3	2516	2523	-0.030	61	-0.009	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-196a-3p	3	998	1005	-0.030	55	-0.009	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-196a-5p	1	870	876	-0.084	70	-0.024	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-196b-5p	1	870	876	-0.072	65	-0.021	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-197-3p	1	152	158	-0.066	71	-0.066	82	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-197-5p	1	5029	5035	-0.229	79	-0.042	40	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-197-5p	3	5470	5477	-0.373	94	-0.066	52	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-199a	1	2533	2539	-0.045	58	-0.013	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-199a-5p	1	2533	2539	-0.045	58	-0.013	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-19a-5p	1	2947	2953	-0.068	77	-0.013	65	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-19a-5p	1	3585	3591	-0.016	53	-0.003	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-19a-5p	1	5708	5714	-0.010	34	-0.002	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-200a-5p	1	2814	2820	-0.010	43	-0.002	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-200c-3p	1	126	132	-0.082	76	-0.082	84	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-200c-3p	2	1003	1009	-0.073	74	-0.021	63	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-200c-5p	1	1460	1466	-0.010	23	-0.003	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-200c-5p	1	2039	2045	-0.060	62	-0.017	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-200c-5p	1	24	30	-0.146	84	-0.146	90	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-200c-5p	1	2741	2747	-0.017	35	-0.003	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-200c-5p	1	6664	6670	-0.010	23	-0.002	32	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-203	1	1627	1633	-0.010	49	-0.003	60	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-203	1	1913	1919	-0.010	49	-0.003	60	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-203	1	3293	3299	-0.010	49	-0.002	58	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-203	2	1656	1662	-0.020	66	-0.006	64	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-203	2	5861	5867	-0.020	66	-0.004	61	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-204-3p	2	3465	3471	-0.020	33	-0.004	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-204-5p	1	395	401	-0.010	24	-0.003	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-204-5p	1	4984	4990	-0.010	24	-0.002	34	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-204-5p	2	3614	3620	-0.020	39	-0.004	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-204-5p	3	1345	1352	-0.030	52	-0.009	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-204-5p	3	472	479	-0.030	52	-0.009	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-204-5p	3	4812	4819	-0.030	52	-0.006	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-206	1	2272	2278	-0.010	22	-0.003	33	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-208a-5p	1	4140	4146	-0.010	44	-0.002	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-208a-5p	1	4754	4760	-0.010	44	-0.002	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-208a-5p	2	4011	4017	-0.020	57	-0.004	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-208a-5p	3	3264	3271	-0.030	77	-0.006	58	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-208b-5p	1	4140	4146	-0.084	81	-0.016	58	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-208b-5p	1	4754	4760	-0.015	38	-0.003	40	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-208b-5p	2	4011	4017	-0.023	54	-0.004	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-208b-5p	3	3264	3271	-0.030	59	-0.006	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-20a-5p	2	4062	4068	-0.101	87	-0.019	75	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-20b-5p	2	4062	4068	-0.087	85	-0.017	73	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-211	1	395	401	-0.010	24	-0.003	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-211	1	4984	4990	-0.010	24	-0.002	34	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-211	2	3614	3620	-0.020	39	-0.004	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-211	3	1345	1352	-0.030	52	-0.009	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-211	3	472	479	-0.030	52	-0.009	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-211	3	4812	4819	-0.030	52	-0.006	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-2114	1	4693	4699	-0.023	37	-0.004	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-212-3p	1	2736	2742	-0.010	42	-0.002	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-212-3p	2	3828	3834	-0.129	89	-0.024	73	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-212-5p	2	3349	3355	-0.020	40	-0.004	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-21-3p	1	1240	1246	-0.014	18	-0.004	29	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-215-3p	1	3563	3569	-0.010	26	-0.002	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-215-3p	1	5904	5910	-0.058	71	-0.011	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-21-5p	1	5025	5031	-0.010	20	-0.002	31	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-216a-3p	1	6243	6249	-0.088	81	-0.017	58	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-216a-3p	2	2531	2537	-0.086	80	-0.025	65	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-216a-5p	1	4707	4713	-0.010	18	-0.002	29	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-216a-5p	2	3070	3076	-0.020	26	-0.004	34	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-216a-5p	2	4499	4505	-0.031	48	-0.006	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-216b	1	4707	4713	-0.010	25	-0.002	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-217b	1	1002	1008	-0.010	41	-0.003	48	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-218-1-3p	1	2772	2778	-0.028	42	-0.005	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-218-2-3p	3	2771	2778	-0.048	51	-0.009	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219	1	1636	1642	-0.010	25	-0.003	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219	1	389	395	-0.010	25	-0.003	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219	3	1227	1234	-0.120	80	-0.034	66	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219-3p	1	6709	6715	-0.041	53	-0.008	41	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219-3p	2	2152	2158	-0.141	85	-0.040	68	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219-3p	2	3863	3869	-0.020	32	-0.004	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219-5p	1	1636	1642	-0.010	25	-0.003	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219-5p	1	389	395	-0.010	25	-0.003	36	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-219-5p	3	1227	1234	-0.120	80	-0.034	66	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-221-5p	1	3373	3379	-0.010	14	-0.002	25	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-221-5p	2	5570	5576	-0.123	78	-0.023	52	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-221-5p	3	1091	1098	-0.218	93	-0.060	72	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-22	2	1140	1146	-0.197	86	-0.055	70	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-23a-3p	1	6934	6940	-0.083	74	-0.016	53	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-23a-3p	3	6620	6627	-0.096	77	-0.018	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-23a-5p	1	2961	2967	-0.088	75	-0.017	53	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-23a-5p	3	1284	1291	-0.030	50	-0.009	45	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-23b-3p	1	6934	6940	-0.083	74	-0.016	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-23b-3p	3	6620	6627	-0.096	77	-0.018	56	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-24-3p	1	3528	3534	-0.010	23	-0.002	37	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-25	1	6578	6584	-0.010	41	-0.002	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-25	1	6806	6812	-0.010	41	-0.002	47	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-25	1	7165	7171	-0.057	73	-0.011	61	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-25	2	2015	2021	-0.185	90	-0.052	79	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-26a-1-3p	1	3660	3666	-0.111	78	-0.021	59	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-26a-2-3p	1	3660	3666	-0.111	78	-0.021	59	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-28-3p	2	2647	2653	-0.101	77	-0.019	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-297	3	2498	2505	-0.205	90	-0.057	72	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-298	1	2786	2792	-0.136	83	-0.026	59	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-298	1	6146	6152	-0.092	72	-0.018	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-298	2	5764	5770	-0.089	71	-0.017	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-298	3	2847	2854	-0.088	71	-0.017	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-299-5p	2	5727	5733	-0.127	85	-0.024	64	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-29a-5p	1	6214	6220	-0.010	48	-0.002	56	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-29a-5p	1	6705	6711	-0.010	48	-0.002	56	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-29a-5p	3	210	217	-0.094	90	-0.027	82	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-29c-5p	1	6360	6366	-0.134	66	-0.025	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3059-3p	1	1260	1266	-0.114	60	-0.032	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3059-3p	2	1903	1909	-0.034	19	-0.010	26	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3059-3p	3	752	759	-0.306	93	-0.083	66	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3059-5p	1	3052	3058	-0.010	25	-0.002	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3059-5p	1	6372	6378	-0.010	25	-0.002	35	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3059-5p	3	466	473	-0.037	59	-0.011	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-30a-3p	1	4826	4832	-0.010	37	-0.002	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-30a-3p	1	6206	6212	-0.010	37	-0.002	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-30a-3p	3	5051	5058	-0.030	67	-0.006	52	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-30a-3p	3	944	951	-0.030	67	-0.009	56	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-30d-3p	3	5050	5057	-0.030	70	-0.006	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-30d-3p	3	943	950	-0.042	76	-0.012	69	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-30e-3p	3	5050	5057	-0.030	69	-0.006	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-30e-3p	3	943	950	-0.030	69	-0.009	59	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3122	1	5705	5711	-0.010	41	-0.002	55	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-31-3p	1	3761	3767	-0.011	36	-0.002	38	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3145-3p	1	2513	2519	-0.010	33	-0.003	46	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3145-3p	1	3772	3778	-0.010	33	-0.002	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3145-3p	2	1613	1619	-0.020	49	-0.006	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3145-3p	2	2391	2397	-0.020	49	-0.006	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3145-3p	2	496	502	-0.020	49	-0.006	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3154	1	5148	5154	-0.049	65	-0.009	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-31-5p	1	3997	4003	-0.027	59	-0.005	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3167-3p	2	1098	1104	-0.020	36	-0.006	42	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3167-3p	2	313	319	-0.021	47	-0.006	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3173	1	1569	1575	-0.014	47	-0.004	49	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-3200-5p	1	5907	5913	-0.010	36	-0.002	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-323a-3p	1	2654	2660	-0.010	52	-0.002	58	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-323a-3p	3	4411	4418	-0.030	78	-0.006	64	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-323a-5p	1	5270	5276	-0.010	18	-0.002	28	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-323a-5p	1	5273	5279	-0.010	18	-0.002	28	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-323b-3p	1	4247	4253	-0.010	37	-0.002	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-32-3p	1	6514	6520	-0.010	35	-0.002	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-32-3p	1	7050	7056	-0.010	35	-0.002	44	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-325	1	1470	1476	-0.101	64	-0.029	52	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-32-5p	1	6578	6584	-0.010	36	-0.002	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-32-5p	1	6806	6812	-0.010	36	-0.002	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-32-5p	1	7165	7171	-0.010	36	-0.002	43	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-32-5p	2	2015	2021	-0.210	91	-0.058	80	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-329-1-5p	2	58	64	-0.130	93	-0.130	95	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-329-2-5p	2	58	64	-0.097	90	-0.097	93	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-330-3p	2	1385	1391	-0.035	70	-0.010	51	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-330-5p	1	119	125	-0.151	85	-0.151	89	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-330-5p	2	3508	3514	-0.020	38	-0.004	39	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-331-3p	2	4019	4025	-0.020	39	-0.004	40	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-331-5p	1	871	877	-0.119	74	-0.034	57	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-335-3p	1	5053	5059	-0.010	40	-0.002	50	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-335-3p	2	2396	2402	-0.020	61	-0.006	57	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-335-3p	2	4027	4033	-0.020	61	-0.004	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-335-3p	2	595	601	-0.020	61	-0.006	57	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-335-3p	2	6843	6849	-0.020	61	-0.004	54	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-335-3p	3	4567	4574	-0.030	78	-0.006	57	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-335-3p	3	5844	5851	-0.030	78	-0.006	57	NULL
ENSG00000148584.10	A1CF	ENST00000374001.2	9544	mml-miR-335-5p	2	5604	5610	-0.026	66	-0.005	55	NULL
